Customer_ID_Numeric,Category,Revenue_In_Category,Profit_In_Category,Quantity_In_Category,R_Score,Segment,M_Score_Category,Segment_Category
1527,Home & Furniture,340.47,92.51,1,3,At_Risk,2.0,At_Risk
1528,Clothing & Apparel,116.08,35.63,1,2,Lost,1.0,Lost
1529,Electronics,1867.18,294.03,2,4,Champions,5.0,Champions
1530,Accessories,191.44,75.69,1,5,At_Risk,3.0,Potential
1531,Home & Furniture,110.63,34.97,1,1,Lost,1.0,Lost
1532,Clothing & Apparel,683.24,295.55,2,5,Champions,4.0,Champions
1533,Electronics,2599.32,392.72,3,3,Loyal,5.0,Loyal
1534,Electronics,4731.1,806.98,5,2,High_Value,5.0,High_Value
1535,Electronics,1659.51,261.48,3,3,Loyal,4.0,Loyal
1536,Accessories,535.16,111.53,4,2,At_Risk,5.0,High_Value
1537,Clothing & Apparel,412.45,180.65,1,3,Loyal,4.0,Loyal
1538,Electronics,471.84,82.09,1,3,Loyal,2.0,At_Risk
1539,Clothing & Apparel,255.37,79.23,1,3,At_Risk,2.0,At_Risk
1540,Home & Furniture,515.67,106.76,1,1,At_Risk,2.0,Lost
1541,Clothing & Apparel,122.81,41.08,1,4,At_Risk,1.0,At_Risk
1542,Home & Furniture,418.63,81.02,1,3,Loyal,2.0,At_Risk
1543,Home & Furniture,1242.12,230.69,4,2,High_Value,4.0,High_Value
1544,Home & Furniture,517.89,97.14,1,2,At_Risk,2.0,Lost
1545,Electronics,1957.9,286.28,2,1,High_Value,5.0,High_Value
1546,Electronics,1086.74,118.74,2,5,Champions,4.0,Champions
1547,Clothing & Apparel,761.2,201.36,2,2,High_Value,5.0,High_Value
1548,Clothing & Apparel,569.37,168.09,3,3,Loyal,4.0,Loyal
1549,Electronics,1356.92,193.71,2,2,High_Value,4.0,High_Value
1550,Electronics,3677.8,360.68,5,4,Champions,5.0,Champions
1551,Home & Furniture,260.51,79.97,1,1,Lost,1.0,Lost
1552,Clothing & Apparel,263.96,81.41,2,5,Potential,2.0,Potential
1553,Home & Furniture,2852.71,742.1400000000001,4,4,Champions,5.0,Champions
1554,Electronics,535.04,90.98,1,2,At_Risk,2.0,Lost
1555,Accessories,369.82,78.88,2,1,At_Risk,4.0,High_Value
1556,Accessories,625.02,120.23,3,1,At_Risk,5.0,High_Value
1557,Accessories,231.77,53.13,1,4,Potential,3.0,Potential
1558,Home & Furniture,844.3,223.8,2,1,High_Value,4.0,High_Value
1559,Accessories,133.36,51.15,1,2,Lost,2.0,Lost
1560,Clothing & Apparel,255.22,113.63,1,4,Potential,2.0,Potential
1561,Clothing & Apparel,481.2,127.47,2,3,Loyal,4.0,Loyal
1562,Electronics,2756.01,437.35,3,3,Loyal,5.0,Loyal
1563,Electronics,295.24,25.39,2,5,Potential,1.0,At_Risk
1563,Home & Furniture,106.1,13.31,1,5,Potential,1.0,At_Risk
1564,Clothing & Apparel,544.02,167.49,3,5,Potential,4.0,Champions
1565,Electronics,749.61,70.66,1,2,High_Value,3.0,At_Risk
1566,Clothing & Apparel,45.54,14.2,2,2,Lost,1.0,Lost
1567,Clothing & Apparel,341.01,90.11,1,4,Potential,3.0,Potential
1568,Clothing & Apparel,1355.28,337.97,4,4,Champions,5.0,Champions
1569,Electronics,2845.86,556.08,3,3,Loyal,5.0,Loyal
1570,Clothing & Apparel,437.14,196.52,1,3,Loyal,4.0,Loyal
1571,Electronics,2276.36,191.37,4,1,High_Value,5.0,High_Value
1572,Electronics,582.78,65.62,2,4,Potential,2.0,Potential
1573,Clothing & Apparel,106.13,41.35,1,1,Lost,1.0,Lost
1574,Clothing & Apparel,426.11,128.15,1,3,Loyal,4.0,Loyal
1575,Electronics,184.99,24.3,1,5,At_Risk,1.0,At_Risk
1576,Home & Furniture,2069.8,387.11,4,4,Champions,5.0,Champions
1577,Clothing & Apparel,994.52,386.31,4,5,Champions,5.0,Champions
1578,Accessories,465.78,215.23,3,2,At_Risk,5.0,High_Value
1579,Electronics,755.91,119.97,1,1,High_Value,3.0,At_Risk
1580,Electronics,509.11,69.51,1,2,At_Risk,2.0,Lost
1581,Electronics,754.53,87.6,3,5,Champions,3.0,Potential
1582,Home & Furniture,683.46,157.57,1,5,Champions,3.0,Potential
1583,Accessories,495.66,218.61,3,4,Potential,5.0,Champions
1584,Home & Furniture,1937.97,418.76,3,5,Champions,5.0,Champions
1585,Home & Furniture,1092.17,354.24,1,3,Loyal,4.0,Loyal
1586,Electronics,788.14,146.31,1,5,Champions,3.0,Potential
1587,Clothing & Apparel,53.99,11.58,1,3,At_Risk,1.0,At_Risk
1588,Clothing & Apparel,522.62,217.06,2,1,At_Risk,4.0,High_Value
1589,Clothing & Apparel,37.71,9.81,1,1,Lost,1.0,Lost
1590,Electronics,2346.57,353.51,3,4,Champions,5.0,Champions
1591,Clothing & Apparel,442.53,163.6,3,4,Potential,4.0,Champions
1592,Electronics,664.1,64.71,2,5,Champions,2.0,Potential
1593,Home & Furniture,1563.56,196.28,2,2,High_Value,5.0,High_Value
1594,Home & Furniture,1522.2,388.51,2,2,High_Value,5.0,High_Value
1595,Clothing & Apparel,84.22,20.45,1,4,At_Risk,1.0,At_Risk
1596,Home & Furniture,1858.32,424.68,3,1,High_Value,5.0,High_Value
1597,Clothing & Apparel,116.74,29.3,1,1,Lost,1.0,Lost
1598,Clothing & Apparel,1654.32,373.6,4,4,Champions,5.0,Champions
1599,Accessories,696.69,183.59,3,4,Champions,5.0,Champions
1600,Clothing & Apparel,285.18,62.49,1,2,Lost,3.0,At_Risk
1601,Electronics,1180.45,136.49,1,1,High_Value,4.0,High_Value
1602,Clothing & Apparel,354.66,159.21,3,5,Potential,3.0,Potential
1603,Clothing & Apparel,46.68,13.73,1,5,At_Risk,1.0,At_Risk
1604,Clothing & Apparel,141.84,42.11,3,5,At_Risk,1.0,At_Risk
1605,Clothing & Apparel,197.43,82.33,1,3,At_Risk,2.0,At_Risk
1606,Home & Furniture,193.72,65.83,1,4,At_Risk,1.0,At_Risk
1607,Home & Furniture,1321.48,287.2,2,2,High_Value,4.0,High_Value
1608,Clothing & Apparel,166.91,75.05,1,3,At_Risk,2.0,At_Risk
1609,Home & Furniture,623.4,194.0,1,3,Loyal,3.0,Loyal
1610,Clothing & Apparel,774.22,246.78,2,5,Champions,5.0,Champions
1611,Clothing & Apparel,359.22,105.24,2,1,Lost,3.0,At_Risk
1612,Electronics,551.95,77.34,1,3,Loyal,2.0,At_Risk
1613,Clothing & Apparel,119.18,52.86,1,1,Lost,1.0,Lost
1614,Clothing & Apparel,275.5,71.32,1,5,Potential,3.0,Potential
1615,Clothing & Apparel,386.46,96.54,1,3,Loyal,3.0,Loyal
1616,Clothing & Apparel,1426.64,339.15,4,4,Champions,5.0,Champions
1617,Home & Furniture,959.21,309.28,1,5,Champions,4.0,Champions
1618,Clothing & Apparel,331.33,115.56,1,5,Potential,3.0,Potential
1619,Electronics,1215.48,181.41,2,2,High_Value,4.0,High_Value
1620,Home & Furniture,857.4,134.24,3,3,Loyal,4.0,Loyal
1621,Electronics,1057.11,85.19,3,2,High_Value,4.0,High_Value
1622,Clothing & Apparel,274.7,82.27,1,3,At_Risk,3.0,Loyal
1623,Electronics,132.24,22.04,1,3,At_Risk,1.0,At_Risk
1624,Home & Furniture,453.3,78.79,2,5,Potential,2.0,Potential
1625,Home & Furniture,377.84,83.28,1,5,Potential,2.0,Potential
1626,Clothing & Apparel,225.08,50.77,2,4,Potential,2.0,Potential
1627,Home & Furniture,399.18,85.19,2,3,Loyal,2.0,At_Risk
1628,Home & Furniture,802.11,172.74,1,3,Loyal,3.0,Loyal
1629,Electronics,1410.54,118.18,3,5,Champions,4.0,Champions
1630,Electronics,778.78,85.01,1,3,Loyal,3.0,Loyal
1631,Clothing & Apparel,242.27,63.41,1,4,Potential,2.0,Potential
1632,Home & Furniture,555.4,192.39,1,5,Potential,2.0,Potential
1633,Clothing & Apparel,454.26,160.17,3,1,At_Risk,4.0,High_Value
1634,Clothing & Apparel,418.35,163.58,1,3,Loyal,4.0,Loyal
1635,Accessories,194.25,96.46,1,2,High_Value,3.0,At_Risk
1635,Home & Furniture,2483.25,807.01,3,2,High_Value,5.0,High_Value
1636,Accessories,265.1,65.3,1,2,Lost,4.0,High_Value
1637,Home & Furniture,977.88,132.55,3,3,Loyal,4.0,Loyal
1638,Clothing & Apparel,343.22,153.08,1,2,Lost,3.0,At_Risk
1639,Electronics,244.12,28.23,2,2,Lost,1.0,Lost
1640,Home & Furniture,1725.96,467.02,2,2,High_Value,5.0,High_Value
1641,Home & Furniture,1125.72,380.87,2,2,High_Value,4.0,High_Value
1642,Clothing & Apparel,494.68,143.53,2,4,Potential,4.0,Champions
1643,Home & Furniture,782.28,103.74,2,2,High_Value,3.0,At_Risk
1644,Clothing & Apparel,1085.01,434.53,3,1,High_Value,5.0,High_Value
1645,Clothing & Apparel,835.35,223.62,3,1,High_Value,5.0,High_Value
1646,Electronics,1705.56,172.84,3,5,Champions,4.0,Champions
1647,Home & Furniture,573.7,151.76,2,5,Potential,2.0,Potential
1648,Clothing & Apparel,639.38,272.01,2,3,Loyal,4.0,Loyal
1649,Accessories,74.69,29.16,1,4,At_Risk,1.0,At_Risk
1650,Home & Furniture,526.49,87.97,1,4,Potential,2.0,Potential
1651,Electronics,4083.96,573.74,4,5,Champions,5.0,Champions
1652,Electronics,410.32,78.55,2,2,At_Risk,1.0,Lost
1653,Electronics,807.86,109.46,2,5,Champions,3.0,Potential
1654,Home & Furniture,470.63,144.17,1,1,At_Risk,2.0,Lost
1655,Electronics,560.5,82.97,1,2,At_Risk,2.0,Lost
1656,Clothing & Apparel,418.87,127.88,1,1,At_Risk,4.0,High_Value
1657,Electronics,2933.7,368.61,3,1,High_Value,5.0,High_Value
1658,Accessories,166.95,35.400000000000006,2,2,Lost,2.0,Lost
1659,Electronics,1242.7,196.37,2,4,Champions,4.0,Champions
1660,Home & Furniture,2309.94,796.23,3,2,High_Value,5.0,High_Value
1661,Home & Furniture,624.02,153.87,2,1,At_Risk,3.0,At_Risk
1662,Home & Furniture,277.4,93.13,1,2,Lost,1.0,Lost
1663,Clothing & Apparel,187.0,52.7,1,4,At_Risk,2.0,Potential
1664,Home & Furniture,619.63,187.27,1,2,At_Risk,3.0,At_Risk
1665,Home & Furniture,739.41,153.15,1,5,Champions,3.0,Potential
1666,Electronics,920.9,77.41,1,2,High_Value,3.0,At_Risk
1667,Clothing & Apparel,246.06,105.16,2,5,Potential,2.0,Potential
1668,Home & Furniture,1294.44,371.92,2,5,Champions,4.0,Champions
1669,Clothing & Apparel,386.22,162.65,1,3,Loyal,3.0,Loyal
1670,Clothing & Apparel,811.62,265.26,2,1,High_Value,5.0,High_Value
1671,Clothing & Apparel,1274.34,368.98,3,2,High_Value,5.0,High_Value
1672,Clothing & Apparel,379.31,86.83,1,4,Potential,3.0,Potential
1673,Electronics,826.05,100.7,1,4,Champions,3.0,Potential
1674,Clothing & Apparel,971.61,362.72,3,1,High_Value,5.0,High_Value
1675,Accessories,145.64,59.78,1,2,Lost,2.0,Lost
1676,Accessories,496.38,216.68,2,3,Loyal,5.0,Loyal
1677,Home & Furniture,406.96,94.12,2,3,Loyal,2.0,At_Risk
1678,Clothing & Apparel,349.36,134.81,1,4,Potential,3.0,Potential
1679,Electronics,395.82,60.98,1,5,Potential,1.0,At_Risk
1680,Clothing & Apparel,358.33,145.92,1,3,At_Risk,3.0,Loyal
1681,Clothing & Apparel,395.96,82.23,1,2,At_Risk,4.0,High_Value
1682,Accessories,337.06,138.32,2,1,Lost,4.0,High_Value
1683,Clothing & Apparel,806.5,167.51,2,2,High_Value,5.0,High_Value
1684,Electronics,174.79,18.79,1,2,Lost,1.0,Lost
1685,Clothing & Apparel,1039.5,410.6,3,3,Loyal,5.0,Loyal
1686,Accessories,152.95,65.99,1,3,At_Risk,2.0,At_Risk
1687,Clothing & Apparel,166.96,45.89,2,1,Lost,2.0,Lost
1688,Accessories,273.72,116.0,2,2,Lost,4.0,High_Value
1689,Accessories,175.69,73.88,1,2,Lost,2.0,Lost
1690,Clothing & Apparel,207.95,75.05,1,2,Lost,2.0,Lost
1691,Accessories,209.42,68.71,2,1,Lost,3.0,At_Risk
1692,Home & Furniture,841.7,241.46,1,4,Champions,4.0,Champions
1693,Accessories,281.82,89.35,3,4,Potential,4.0,Champions
1694,Clothing & Apparel,244.58,82.48,2,2,Lost,2.0,Lost
1695,Home & Furniture,1480.1,260.72,2,5,Champions,5.0,Champions
1696,Accessories,199.91,64.74,1,4,Potential,3.0,Potential
1697,Electronics,373.4,52.33,1,5,Potential,1.0,At_Risk
1698,Home & Furniture,590.86,116.27,1,1,At_Risk,2.0,Lost
1699,Home & Furniture,967.16,338.13,1,1,High_Value,4.0,High_Value
1700,Clothing & Apparel,845.46,281.42,2,1,High_Value,5.0,High_Value
1701,Electronics,2043.81,222.89,3,2,High_Value,5.0,High_Value
1702,Home & Furniture,148.97,18.33,1,2,Lost,1.0,Lost
1703,Home & Furniture,518.43,67.76,1,2,At_Risk,2.0,Lost
1704,Accessories,231.55,89.55,1,1,Lost,3.0,At_Risk
1705,Home & Furniture,763.58,136.24,2,4,Champions,3.0,Potential
1706,Accessories,162.86,64.82,1,4,At_Risk,2.0,Potential
1707,Electronics,870.56,83.14,1,4,Champions,3.0,Potential
1708,Accessories,181.37,60.5,1,3,At_Risk,2.0,At_Risk
1709,Home & Furniture,2205.32,649.22,4,1,High_Value,5.0,High_Value
1710,Electronics,1534.42,154.81,2,2,High_Value,4.0,High_Value
1711,Clothing & Apparel,774.24,163.62,3,5,Champions,5.0,Champions
1712,Clothing & Apparel,237.71,99.26,1,5,Potential,2.0,Potential
1713,Accessories,63.75,29.39,1,2,Lost,1.0,Lost
1714,Clothing & Apparel,574.52,247.36,2,1,At_Risk,4.0,High_Value
1715,Electronics,3567.32,355.59,4,3,Loyal,5.0,Loyal
1716,Home & Furniture,3058.65,802.25,3,2,High_Value,5.0,High_Value
1717,Clothing & Apparel,93.77,40.31,1,5,At_Risk,1.0,At_Risk
1718,Clothing & Apparel,848.46,351.07,3,5,Champions,5.0,Champions
1719,Home & Furniture,465.44,141.45,1,1,At_Risk,2.0,Lost
1720,Home & Furniture,1755.82,524.16,2,5,Champions,5.0,Champions
1721,Accessories,56.33,24.35,1,3,At_Risk,1.0,At_Risk
1722,Accessories,707.95,330.53,5,3,Loyal,5.0,Loyal
1723,Electronics,391.51,52.26,1,3,Loyal,1.0,At_Risk
1724,Clothing & Apparel,697.95,195.71,3,2,High_Value,5.0,High_Value
1725,Electronics,660.94,83.78,2,2,High_Value,2.0,Lost
1726,Accessories,350.73,126.68,3,4,Potential,4.0,Champions
1727,Accessories,302.04,150.3,2,5,Potential,4.0,Champions
1728,Electronics,2076.06,321.66,2,3,Loyal,5.0,Loyal
1729,Clothing & Apparel,193.53,59.79,1,4,At_Risk,2.0,Potential
1730,Electronics,1037.6,195.79,1,1,High_Value,4.0,High_Value
1731,Electronics,1784.2,329.34,2,5,Champions,5.0,Champions
1732,Electronics,930.5,135.69,1,4,Champions,3.0,Potential
1733,Electronics,1926.66,371.73,3,4,Champions,5.0,Champions
1734,Electronics,645.01,80.81,1,3,Loyal,2.0,At_Risk
1735,Electronics,1639.65,264.17,3,4,Champions,4.0,Champions
1736,Home & Furniture,1248.28,206.42,2,5,Champions,4.0,Champions
1737,Home & Furniture,945.22,161.0,1,1,High_Value,4.0,High_Value
1738,Home & Furniture,1030.44,143.67,2,4,Champions,4.0,Champions
1739,Home & Furniture,289.27,92.79,1,4,Potential,1.0,At_Risk
1740,Home & Furniture,883.65,179.93,3,2,High_Value,4.0,High_Value
1741,Clothing & Apparel,223.49,52.66,1,2,Lost,2.0,Lost
1742,Clothing & Apparel,420.24,97.68,1,2,At_Risk,4.0,High_Value
1743,Electronics,1140.26,105.28,1,4,Champions,4.0,Champions
1744,Clothing & Apparel,803.66,317.15,2,5,Champions,5.0,Champions
1745,Electronics,3670.68,391.02,4,4,Champions,5.0,Champions
1746,Electronics,890.28,152.13,2,5,Champions,3.0,Potential
1747,Home & Furniture,1035.45,322.56,3,4,Champions,4.0,Champions
1748,Clothing & Apparel,335.81,146.75,1,1,Lost,3.0,At_Risk
1749,Home & Furniture,1299.86,379.76,2,3,Loyal,4.0,Loyal
1750,Clothing & Apparel,394.01,88.1,1,5,Potential,4.0,Champions
1751,Clothing & Apparel,487.38,132.74,2,2,At_Risk,4.0,High_Value
1752,Accessories,164.87,44.47,1,1,Lost,2.0,Lost
1753,Electronics,258.71,50.75,1,3,At_Risk,1.0,At_Risk
1754,Clothing & Apparel,374.73,106.23,1,4,Potential,3.0,Potential
1755,Electronics,4854.6,916.63,4,4,Champions,5.0,Champions
1756,Clothing & Apparel,562.28,179.8,2,2,At_Risk,4.0,High_Value
1757,Clothing & Apparel,115.39,41.43,1,5,At_Risk,1.0,At_Risk
1758,Home & Furniture,2820.09,587.43,3,5,Champions,5.0,Champions
1759,Accessories,442.12,96.83,2,3,Loyal,5.0,Loyal
1760,Electronics,1527.3,152.59,2,1,High_Value,4.0,High_Value
1761,Home & Furniture,61.34,18.95,1,5,At_Risk,1.0,At_Risk
1762,Accessories,180.03,38.94,1,2,Lost,2.0,Lost
1763,Accessories,162.87,75.4,1,1,Lost,2.0,Lost
1764,Home & Furniture,1279.17,265.27,3,2,High_Value,4.0,High_Value
1765,Clothing & Apparel,481.65,164.95,1,5,Potential,4.0,Champions
1766,Home & Furniture,975.92,333.33,2,3,Loyal,4.0,Loyal
1767,Accessories,89.11,28.58,1,3,At_Risk,1.0,At_Risk
1768,Clothing & Apparel,613.8,122.81,3,1,At_Risk,4.0,High_Value
1769,Clothing & Apparel,202.3,54.69,1,5,Potential,2.0,Potential
1770,Electronics,314.8,44.18,1,3,At_Risk,1.0,At_Risk
1771,Accessories,584.07,252.65,3,2,At_Risk,5.0,High_Value
1772,Electronics,2286.05,232.52,5,2,High_Value,5.0,High_Value
1773,Clothing & Apparel,70.1,17.37,1,4,At_Risk,1.0,At_Risk
1774,Accessories,96.61,43.89,1,2,Lost,1.0,Lost
1775,Accessories,110.71,47.39,1,5,At_Risk,1.0,At_Risk
1776,Accessories,229.36,62.57,1,1,Lost,3.0,At_Risk
1777,Home & Furniture,206.96,33.06,1,2,Lost,1.0,Lost
1778,Accessories,103.3,24.32,1,3,At_Risk,1.0,At_Risk
1779,Home & Furniture,1505.66,434.59,2,3,Loyal,5.0,Loyal
1780,Clothing & Apparel,387.05,134.76,1,3,Loyal,3.0,Loyal
1781,Electronics,721.24,60.92,1,3,Loyal,3.0,Loyal
1782,Electronics,493.28,68.44,2,2,At_Risk,2.0,Lost
1783,Electronics,304.31,41.17,1,2,Lost,1.0,Lost
1784,Clothing & Apparel,463.94,110.12,2,5,Potential,4.0,Champions
1785,Electronics,1550.58,269.35,2,1,High_Value,4.0,High_Value
1786,Accessories,242.11,114.88,1,5,Potential,3.0,Potential
1787,Accessories,51.19,18.34,1,3,At_Risk,1.0,At_Risk
1788,Home & Furniture,2531.36,836.43,2,3,Loyal,5.0,Loyal
1789,Home & Furniture,95.32,12.45,2,2,Lost,1.0,Lost
1790,Clothing & Apparel,665.84,282.64,2,2,High_Value,4.0,High_Value
1791,Electronics,300.88,46.64,1,4,Potential,1.0,At_Risk
1792,Home & Furniture,149.86,43.36,1,5,At_Risk,1.0,At_Risk
1793,Electronics,762.06,102.5,2,2,High_Value,3.0,At_Risk
1794,Electronics,1270.54,175.42,2,5,Champions,4.0,Champions
1795,Home & Furniture,1329.99,234.86,3,1,High_Value,4.0,High_Value
1796,Accessories,1277.55,506.39,5,4,Champions,5.0,Champions
1797,Electronics,2466.54,452.22,3,1,High_Value,5.0,High_Value
1798,Home & Furniture,1326.81,348.21,3,3,Loyal,4.0,Loyal
1799,Clothing & Apparel,712.98,205.31,2,4,Champions,5.0,Champions
1800,Clothing & Apparel,330.0,112.77,1,5,Potential,3.0,Potential
1801,Clothing & Apparel,749.12,320.56,4,4,Champions,5.0,Champions
1802,Electronics,641.12,95.76,2,4,Champions,2.0,Potential
1803,Clothing & Apparel,280.61,84.74,1,1,Lost,3.0,At_Risk
1804,Accessories,266.88,101.3,3,3,At_Risk,4.0,Loyal
1805,Electronics,1009.03,183.92,1,3,Loyal,4.0,Loyal
1806,Electronics,437.12,39.79,1,4,Potential,2.0,Potential
1807,Clothing & Apparel,914.0,225.34,4,3,Loyal,5.0,Loyal
1808,Electronics,1857.99,326.97,3,1,High_Value,5.0,High_Value
1809,Home & Furniture,806.14,177.98,1,2,High_Value,3.0,At_Risk
1810,Clothing & Apparel,316.01,135.18,1,3,At_Risk,3.0,Loyal
1811,Clothing & Apparel,286.61,86.69,1,3,At_Risk,3.0,Loyal
1812,Electronics,648.11,60.25,1,2,High_Value,2.0,Lost
1813,Clothing & Apparel,1747.26,722.15,6,1,High_Value,5.0,High_Value
1814,Accessories,229.98,70.33,2,3,At_Risk,3.0,Loyal
1815,Home & Furniture,3977.76,845.42,4,2,High_Value,5.0,High_Value
1816,Clothing & Apparel,462.52,188.08,4,1,At_Risk,4.0,High_Value
1817,Home & Furniture,148.78,25.1,1,2,Lost,1.0,Lost
1818,Clothing & Apparel,423.79,121.78,1,2,At_Risk,4.0,High_Value
1819,Accessories,705.87,247.08,3,1,High_Value,5.0,High_Value
1820,Home & Furniture,112.2,16.5,1,3,At_Risk,1.0,At_Risk
1821,Clothing & Apparel,308.43,117.34,1,1,Lost,3.0,At_Risk
1822,Clothing & Apparel,437.54,105.8,2,2,At_Risk,4.0,High_Value
1823,Home & Furniture,620.66,156.43,1,3,Loyal,3.0,Loyal
1824,Home & Furniture,1081.36,343.07,1,1,High_Value,4.0,High_Value
1825,Home & Furniture,137.78,18.45,1,3,At_Risk,1.0,At_Risk
1826,Electronics,925.45,118.13,1,5,Champions,3.0,Potential
1827,Clothing & Apparel,786.32,318.8,2,3,Loyal,5.0,Loyal
1828,Electronics,2071.98,200.53,3,5,Champions,5.0,Champions
1829,Home & Furniture,1646.18,531.47,2,3,Loyal,5.0,Loyal
1830,Electronics,445.3,36.67,1,4,Potential,2.0,Potential
1831,Clothing & Apparel,199.02,55.27,1,4,Potential,2.0,Potential
1832,Home & Furniture,787.44,135.23,1,3,Loyal,3.0,Loyal
1833,Accessories,436.38,112.03,2,2,At_Risk,5.0,High_Value
1834,Clothing & Apparel,1363.12,541.07,4,4,Champions,5.0,Champions
1835,Home & Furniture,305.94,39.62,3,2,Lost,1.0,Lost
1836,Home & Furniture,239.2,60.09,4,3,At_Risk,1.0,At_Risk
1837,Home & Furniture,1009.96,344.14,2,5,Champions,4.0,Champions
1838,Clothing & Apparel,135.9,52.79,1,5,At_Risk,1.0,At_Risk
1839,Home & Furniture,1172.01,269.68,3,2,High_Value,4.0,High_Value
1840,Home & Furniture,624.0,121.8,1,3,Loyal,3.0,Loyal
1841,Clothing & Apparel,135.23,48.39,1,3,At_Risk,1.0,At_Risk
1842,Electronics,386.32,74.94,1,4,Potential,1.0,At_Risk
1843,Electronics,788.85,121.06,1,5,Champions,3.0,Potential
1844,Electronics,635.28,108.66,1,3,Loyal,2.0,At_Risk
1845,Home & Furniture,1500.78,211.95,2,4,Champions,5.0,Champions
1846,Home & Furniture,123.06,27.29,1,3,At_Risk,1.0,At_Risk
1847,Electronics,823.85,126.53,1,4,Champions,3.0,Potential
1848,Home & Furniture,2095.02,251.55,3,5,Champions,5.0,Champions
1849,Electronics,1609.41,294.54,3,4,Champions,4.0,Champions
1850,Home & Furniture,809.23,268.3,1,2,High_Value,3.0,At_Risk
1851,Clothing & Apparel,155.1,39.73,3,3,At_Risk,2.0,At_Risk
1852,Electronics,493.21,83.17,1,1,At_Risk,2.0,Lost
1853,Clothing & Apparel,297.12,112.17,1,5,Champions,3.0,Potential
1853,Electronics,2313.36,284.36,3,5,Champions,5.0,Champions
1854,Electronics,145.08,27.59,1,3,At_Risk,1.0,At_Risk
1855,Home & Furniture,528.0,133.19,4,1,At_Risk,2.0,Lost
1856,Home & Furniture,318.58,54.7,1,2,Lost,1.0,Lost
1857,Home & Furniture,3239.08,496.37,4,3,Loyal,5.0,Loyal
1858,Clothing & Apparel,1076.61,416.19,3,4,Champions,5.0,Champions
1859,Clothing & Apparel,102.82,42.84,1,2,Lost,1.0,Lost
1860,Electronics,721.9,64.77,1,3,Loyal,3.0,Loyal
1861,Electronics,755.82,106.66,2,4,Champions,3.0,Potential
1862,Home & Furniture,190.44,45.92,1,1,Lost,1.0,Lost
1863,Clothing & Apparel,268.86,88.55,1,3,At_Risk,2.0,At_Risk
1864,Electronics,1459.95,223.39,3,5,Champions,4.0,Champions
1865,Home & Furniture,547.69,105.05,1,2,At_Risk,2.0,Lost
1866,Home & Furniture,542.91,70.31,1,5,Potential,2.0,Potential
1867,Electronics,1542.08,165.57,2,2,High_Value,4.0,High_Value
1868,Electronics,792.04,119.3,2,2,High_Value,3.0,At_Risk
1869,Accessories,501.87,159.07,3,1,At_Risk,5.0,High_Value
1870,Electronics,2053.88,274.92,4,3,Loyal,5.0,Loyal
1871,Home & Furniture,716.26,157.61,1,3,Loyal,3.0,Loyal
1872,Electronics,2657.16,409.66,3,5,Champions,5.0,Champions
1873,Electronics,1368.8,214.11,2,3,Loyal,4.0,Loyal
1874,Home & Furniture,180.01,41.54,1,2,Lost,1.0,Lost
1875,Accessories,239.8,83.08,1,3,At_Risk,3.0,Loyal
1876,Electronics,685.59,130.97,1,5,Champions,2.0,Potential
1877,Electronics,733.81,85.71,1,5,Champions,3.0,Potential
1878,Clothing & Apparel,106.62,25.17,1,4,At_Risk,1.0,At_Risk
1879,Accessories,156.85,77.71,1,4,At_Risk,2.0,Potential
1880,Accessories,123.45,59.96,1,1,Lost,2.0,Lost
1881,Clothing & Apparel,253.78,110.11,1,5,Potential,2.0,Potential
1882,Home & Furniture,277.41,76.34,1,5,Potential,1.0,At_Risk
1883,Clothing & Apparel,320.06,90.84,1,3,At_Risk,3.0,Loyal
1884,Clothing & Apparel,491.76,174.8,4,5,Potential,4.0,Champions
1885,Home & Furniture,114.96,14.33,2,2,Lost,1.0,Lost
1886,Clothing & Apparel,161.4,70.67,1,3,At_Risk,2.0,At_Risk
1887,Home & Furniture,1257.21,302.72,3,3,Loyal,4.0,Loyal
1888,Electronics,589.58,83.53,2,5,Potential,2.0,Potential
1889,Home & Furniture,436.44,123.48,1,1,At_Risk,2.0,Lost
1890,Home & Furniture,3390.0,463.18,5,3,Loyal,5.0,Loyal
1891,Electronics,823.3,160.68,1,3,Loyal,3.0,Loyal
1892,Clothing & Apparel,413.54,100.28,2,2,At_Risk,4.0,High_Value
1893,Home & Furniture,504.31,149.19,1,2,At_Risk,2.0,Lost
1894,Clothing & Apparel,60.8,14.35,2,1,Lost,1.0,Lost
1895,Clothing & Apparel,339.73,105.9,1,3,At_Risk,3.0,Loyal
1896,Electronics,318.78,59.28,1,1,Lost,1.0,Lost
1897,Electronics,415.59,75.48,1,5,Potential,1.0,At_Risk
1898,Clothing & Apparel,30.95,11.66,1,4,At_Risk,1.0,At_Risk
1899,Accessories,277.54,96.84,2,3,At_Risk,4.0,Loyal
1900,Home & Furniture,600.09,135.72,1,1,At_Risk,3.0,At_Risk
1901,Electronics,470.78,51.8,1,5,Potential,2.0,Potential
1902,Home & Furniture,586.69,180.48,1,1,At_Risk,2.0,Lost
1903,Home & Furniture,1111.44,226.89,2,2,High_Value,4.0,High_Value
1904,Clothing & Apparel,29.62,9.9,1,2,Lost,1.0,Lost
1905,Electronics,413.35,69.94,1,3,Loyal,1.0,At_Risk
1906,Clothing & Apparel,64.8,14.7,1,5,At_Risk,1.0,At_Risk
1907,Electronics,2042.95,379.99,7,4,Champions,5.0,Champions
